,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,num_vessels,num_ahts_vessels
666,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,5126.068887529966,MooredSubInstallation,,2.0,1.0
667,,Turbine Assembly Line 1,Delay,31.0,0.0,ACTION,5127.436780661056,MooredSubInstallation,,,
668,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5130.936780661056,MooredSubInstallation,,,
669,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5134.436780661056,MooredSubInstallation,,,
670,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5137.936780661056,MooredSubInstallation,,,
671,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,5161.936780661056,MooredSubInstallation,,,
672,,Turbine Assembly Line 1,Delay,62.0,0.0,ACTION,5223.936780661056,MooredSubInstallation,,,
673,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,5261.936780661056,MooredSubInstallation,,,
674,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,5295.936780661056,MooredSubInstallation,,,
675,,Towing Group 3,Delay: No Completed Turbine Assemblies,581.8678931310909,4121564.243011894,ACTION,5295.936780661056,MooredSubInstallation,,2.0,1.0
676,,Towing Group 3,Ballast to Towing Draft,6.0,42500.0,ACTION,5301.936780661056,MooredSubInstallation,,2.0,1.0
677,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,5303.936780661056,MooredSubInstallation,,,
678,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,5315.936780661056,MooredSubInstallation,,,
679,,Towing Group 3,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,5318.185472772067,MooredSubInstallation,,2.0,1.0
680,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5319.936780661056,MooredSubInstallation,,,
681,,Towing Group 3,Position Substructure,2.0,14166.666666666668,ACTION,5320.185472772067,MooredSubInstallation,,2.0,1.0
682,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5323.936780661056,MooredSubInstallation,,,
683,,Towing Group 3,Ballast to Operational Draft,6.0,42500.0,ACTION,5326.185472772067,MooredSubInstallation,,2.0,1.0
684,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,5335.936780661056,MooredSubInstallation,,,
685,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5339.436780661056,MooredSubInstallation,,,
686,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,5346.185472772067,MooredSubInstallation,,2.0,1.0
687,,Turbine Assembly Line 1,Delay,7.0,0.0,ACTION,5346.436780661056,MooredSubInstallation,,,
688,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5349.936780661056,MooredSubInstallation,,,
689,,Towing Group 3,Check Mooring Lines,6.0,42500.0,ACTION,5352.185472772067,MooredSubInstallation,,2.0,1.0
690,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5353.436780661056,MooredSubInstallation,,,
691,,Towing Group 3,Transit,6.383414757897432,45215.85453510682,ACTION,5358.568887529966,MooredSubInstallation,,2.0,1.0
692,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,5377.436780661056,MooredSubInstallation,,,
693,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,5429.936780661056,MooredSubInstallation,,,
694,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,5449.436780661056,MooredSubInstallation,,,
695,,Towing Group 1,Delay: No Completed Turbine Assemblies,473.8678931310908,3356564.2430118932,ACTION,5449.436780661056,MooredSubInstallation,,2.0,1.0
696,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,5455.436780661056,MooredSubInstallation,,2.0,1.0
697,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,5457.436780661056,MooredSubInstallation,,,
698,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,5469.436780661056,MooredSubInstallation,,,
699,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,5471.685472772067,MooredSubInstallation,,2.0,1.0
700,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5473.436780661056,MooredSubInstallation,,,
701,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,5473.685472772067,MooredSubInstallation,,2.0,1.0
702,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5477.436780661056,MooredSubInstallation,,,
703,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,5479.685472772067,MooredSubInstallation,,2.0,1.0
704,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,5489.436780661056,MooredSubInstallation,,,
705,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",14.0,99166.66666666667,ACTION,5493.685472772067,MooredSubInstallation,,2.0,1.0
706,,Turbine Assembly Line 1,Delay,15.0,0.0,ACTION,5504.436780661056,MooredSubInstallation,,,
707,,Towing Group 1,Delay,11.0,77916.66666666667,ACTION,5504.685472772067,MooredSubInstallation,,2.0,1.0
708,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5507.936780661056,MooredSubInstallation,,,
709,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",6.0,42500.0,ACTION,5510.685472772067,MooredSubInstallation,,2.0,1.0
710,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5511.436780661056,MooredSubInstallation,,,
711,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5514.936780661056,MooredSubInstallation,,,
712,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,5516.685472772067,MooredSubInstallation,,2.0,1.0
713,,Towing Group 1,Transit,6.383414757897432,45215.85453510682,ACTION,5523.068887529966,MooredSubInstallation,,2.0,1.0
714,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,5538.936780661056,MooredSubInstallation,,,
715,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,5597.936780661056,MooredSubInstallation,,,
716,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,5610.936780661056,MooredSubInstallation,,,
717,,Towing Group 2,Delay: No Completed Turbine Assemblies,484.8678931310908,3434480.90967856,ACTION,5610.936780661056,MooredSubInstallation,,2.0,1.0
718,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,5616.936780661056,MooredSubInstallation,,2.0,1.0
719,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,5618.936780661056,MooredSubInstallation,,,
720,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,5630.936780661056,MooredSubInstallation,,,
721,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,5633.185472772067,MooredSubInstallation,,2.0,1.0
722,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5634.936780661056,MooredSubInstallation,,,
723,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,5635.185472772067,MooredSubInstallation,,2.0,1.0
724,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5638.936780661056,MooredSubInstallation,,,
725,,Towing Group 2,Ballast to Operational Draft,6.0,42500.0,ACTION,5641.185472772067,MooredSubInstallation,,2.0,1.0
726,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,5650.936780661056,MooredSubInstallation,,,
727,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5654.436780661056,MooredSubInstallation,,,
728,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5657.936780661056,MooredSubInstallation,,,
729,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,5661.185472772067,MooredSubInstallation,,2.0,1.0
730,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5661.436780661056,MooredSubInstallation,,,
731,,Towing Group 2,Check Mooring Lines,6.0,42500.0,ACTION,5667.185472772067,MooredSubInstallation,,2.0,1.0
732,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,5673.568887529966,MooredSubInstallation,,2.0,1.0
733,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,5685.436780661056,MooredSubInstallation,,,
734,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,5757.436780661056,MooredSubInstallation,,,
735,,Towing Group 3,Delay: No Completed Turbine Assemblies,398.8678931310908,2825314.2430118932,ACTION,5757.436780661056,MooredSubInstallation,,2.0,1.0
736,,Towing Group 3,Ballast to Towing Draft,6.0,42500.0,ACTION,5763.436780661056,MooredSubInstallation,,2.0,1.0
737,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,5765.436780661056,MooredSubInstallation,,,
738,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,5765.936780661056,MooredSubInstallation,,,
739,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,5777.436780661056,MooredSubInstallation,,,
740,,Towing Group 3,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,5779.685472772067,MooredSubInstallation,,2.0,1.0
741,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5781.436780661056,MooredSubInstallation,,,
742,,Towing Group 3,Position Substructure,2.0,14166.666666666668,ACTION,5781.685472772067,MooredSubInstallation,,2.0,1.0
743,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5785.436780661056,MooredSubInstallation,,,
744,,Towing Group 3,Ballast to Operational Draft,6.0,42500.0,ACTION,5787.685472772067,MooredSubInstallation,,2.0,1.0
745,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,5797.436780661056,MooredSubInstallation,,,
746,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",15.0,106250.00000000001,ACTION,5802.685472772067,MooredSubInstallation,,2.0,1.0
747,,Towing Group 3,Delay,31.0,219583.33333333334,ACTION,5833.685472772067,MooredSubInstallation,,2.0,1.0
748,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",3.0,21250.0,ACTION,5836.685472772067,MooredSubInstallation,,2.0,1.0
749,,Towing Group 3,Delay,2.0,14166.666666666668,ACTION,5838.685472772067,MooredSubInstallation,,2.0,1.0
750,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",2.0,14166.666666666668,ACTION,5840.685472772067,MooredSubInstallation,,2.0,1.0
751,,Turbine Assembly Line 1,Delay,44.0,0.0,ACTION,5841.436780661056,MooredSubInstallation,,,
752,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5844.936780661056,MooredSubInstallation,,,
753,,Towing Group 3,Check Mooring Lines,6.0,42500.0,ACTION,5846.685472772067,MooredSubInstallation,,2.0,1.0
754,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5848.436780661056,MooredSubInstallation,,,
755,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5851.936780661056,MooredSubInstallation,,,
756,,Towing Group 3,Transit,6.383414757897432,45215.85453510682,ACTION,5853.068887529966,MooredSubInstallation,,2.0,1.0
757,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,5875.936780661056,MooredSubInstallation,,,
758,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,5933.936780661056,MooredSubInstallation,,,
759,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,5947.936780661056,MooredSubInstallation,,,
760,,Towing Group 1,Delay: No Completed Turbine Assemblies,424.8678931310908,3009480.90967856,ACTION,5947.936780661056,MooredSubInstallation,,2.0,1.0
761,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,5953.936780661056,MooredSubInstallation,,2.0,1.0
762,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,5955.936780661056,MooredSubInstallation,,,
763,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,5967.936780661056,MooredSubInstallation,,,
764,,Towing Group 1,Delay,20.0,141666.6666666667,ACTION,5973.936780661056,MooredSubInstallation,,2.0,1.0
765,,Turbine Assembly Line 1,Delay,6.0,0.0,ACTION,5973.936780661056,MooredSubInstallation,,,
766,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5977.936780661056,MooredSubInstallation,,,
767,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,5981.936780661056,MooredSubInstallation,,,
768,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,5990.185472772067,MooredSubInstallation,,2.0,1.0
769,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,5992.185472772067,MooredSubInstallation,,2.0,1.0
770,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,5993.936780661056,MooredSubInstallation,,,
771,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,5997.436780661056,MooredSubInstallation,,,
772,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,5998.185472772067,MooredSubInstallation,,2.0,1.0
773,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6000.936780661056,MooredSubInstallation,,,
774,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6004.436780661056,MooredSubInstallation,,,
775,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,6018.185472772067,MooredSubInstallation,,2.0,1.0
776,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,6024.185472772067,MooredSubInstallation,,2.0,1.0
777,,Towing Group 1,Transit,1.0,7083.333333333334,ACTION,6025.185472772067,MooredSubInstallation,,2.0,1.0
778,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,6028.436780661056,MooredSubInstallation,,,
779,,Towing Group 1,Delay,5.0,35416.66666666667,ACTION,6030.185472772067,MooredSubInstallation,,2.0,1.0
780,,Towing Group 1,Transit,2.0,14166.666666666668,ACTION,6032.185472772067,MooredSubInstallation,,2.0,1.0
781,,Turbine Assembly Line 1,Delay,21.0,0.0,ACTION,6049.436780661056,MooredSubInstallation,,,
782,,Towing Group 1,Delay,20.0,141666.6666666667,ACTION,6052.185472772067,MooredSubInstallation,,2.0,1.0
783,,Towing Group 1,Transit,3.383414757897432,23965.854535106813,ACTION,6055.568887529966,MooredSubInstallation,,2.0,1.0
784,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,6101.936780661056,MooredSubInstallation,,,
785,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,6121.436780661056,MooredSubInstallation,,,
786,,Towing Group 2,Delay: No Completed Turbine Assemblies,447.8678931310908,3172397.5763452267,ACTION,6121.436780661056,MooredSubInstallation,,2.0,1.0
787,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,6129.436780661056,MooredSubInstallation,,,
788,,Towing Group 2,Delay,14.0,99166.66666666667,ACTION,6135.436780661056,MooredSubInstallation,,2.0,1.0
789,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,6141.436780661056,MooredSubInstallation,,,
790,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,6141.436780661056,MooredSubInstallation,,2.0,1.0
791,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,6145.436780661056,MooredSubInstallation,,,
792,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,6149.436780661056,MooredSubInstallation,,,
793,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,6157.685472772067,MooredSubInstallation,,2.0,1.0
794,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,6159.685472772067,MooredSubInstallation,,2.0,1.0
795,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,6161.436780661056,MooredSubInstallation,,,
796,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6164.936780661056,MooredSubInstallation,,,
797,,Towing Group 2,Ballast to Operational Draft,6.0,42500.0,ACTION,6165.685472772067,MooredSubInstallation,,2.0,1.0
798,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6168.436780661056,MooredSubInstallation,,,
799,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6171.936780661056,MooredSubInstallation,,,
800,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,6185.685472772067,MooredSubInstallation,,2.0,1.0
801,,Turbine Assembly Line 1,Delay,22.0,0.0,ACTION,6193.936780661056,MooredSubInstallation,,,
802,,Towing Group 2,Delay,14.0,99166.66666666667,ACTION,6199.685472772067,MooredSubInstallation,,2.0,1.0
803,,Towing Group 2,Check Mooring Lines,6.0,42500.0,ACTION,6205.685472772067,MooredSubInstallation,,2.0,1.0
804,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,6212.068887529966,MooredSubInstallation,,2.0,1.0
805,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,6217.936780661056,MooredSubInstallation,,,
806,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,6269.936780661056,MooredSubInstallation,,,
807,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,6289.936780661056,MooredSubInstallation,,,
808,,Towing Group 3,Delay: No Completed Turbine Assemblies,436.8678931310908,3094480.90967856,ACTION,6289.936780661056,MooredSubInstallation,,2.0,1.0
809,,Towing Group 3,Ballast to Towing Draft,6.0,42500.0,ACTION,6295.936780661056,MooredSubInstallation,,2.0,1.0
810,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,6297.936780661056,MooredSubInstallation,,,
811,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,6309.936780661056,MooredSubInstallation,,,
812,,Towing Group 3,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,6312.185472772067,MooredSubInstallation,,2.0,1.0
813,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,6313.936780661056,MooredSubInstallation,,,
814,,Towing Group 3,Delay,4.0,28333.333333333336,ACTION,6316.185472772067,MooredSubInstallation,,2.0,1.0
815,,Turbine Assembly Line 1,Delay,3.0,0.0,ACTION,6316.936780661056,MooredSubInstallation,,,
816,,Towing Group 3,Position Substructure,2.0,14166.666666666668,ACTION,6318.185472772067,MooredSubInstallation,,2.0,1.0
817,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,6320.936780661056,MooredSubInstallation,,,
818,,Towing Group 3,Ballast to Operational Draft,6.0,42500.0,ACTION,6324.185472772067,MooredSubInstallation,,2.0,1.0
819,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,6332.936780661056,MooredSubInstallation,,,
820,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6336.436780661056,MooredSubInstallation,,,
821,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6339.936780661056,MooredSubInstallation,,,
822,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,6343.436780661056,MooredSubInstallation,,,
823,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,6344.185472772067,MooredSubInstallation,,2.0,1.0
824,,Towing Group 3,Check Mooring Lines,6.0,42500.0,ACTION,6350.185472772067,MooredSubInstallation,,2.0,1.0
825,,Towing Group 3,Transit,6.383414757897432,45215.85453510682,ACTION,6356.568887529966,MooredSubInstallation,,2.0,1.0
826,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,6367.436780661056,MooredSubInstallation,,,
827,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,6437.936780661056,MooredSubInstallation,,,
828,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,6439.436780661056,MooredSubInstallation,,,
829,,Towing Group 1,Delay: No Completed Turbine Assemblies,383.867893131091,2719064.243011895,ACTION,6439.436780661056,MooredSubInstallation,,2.0,1.0
830,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,6445.436780661056,MooredSubInstallation,,2.0,1.0
831,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,6447.436780661056,MooredSubInstallation,,,
832,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,6459.436780661056,MooredSubInstallation,,,
833,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,6461.685472772067,MooredSubInstallation,,2.0,1.0
834,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,6463.436780661056,MooredSubInstallation,,,
835,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,6463.685472772067,MooredSubInstallation,,2.0,1.0
836,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,6467.436780661056,MooredSubInstallation,,,
837,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,6469.685472772067,MooredSubInstallation,,2.0,1.0
