,time,ahts_vessel:example_ahts_vessel,feeder:example_heavy_feeder_1kit,feeder:example_feeder,towing_vessel:example_towing_vessel,wtiv:example_heavy_lift_vessel,wtiv:example_wtiv,wtiv:example_wtiv_us,port:new_london,port:new_bedford,port:sbmt,port:njwp_1,port:tradepoint_1,port:portsmouth_1,port:salem,port:euro_fab,port:argentia,port:halifax
248,2042-07-30 10:41:46.796102,1,4,2,99,1,0,1,1,1,0,0,1,1,0,99,1,1
249,2042-07-30 10:41:46.796102,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
250,2042-07-30 10:41:46.796102,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
251,2042-07-30 10:41:46.796102,1,4,3,99,1,0,1,1,1,0,0,1,1,0,100,1,1
252,2042-10-28 10:41:46.796102,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
253,2043-02-02 01:58:07.516885,2,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
254,2043-02-02 01:58:07.516885,2,4,3,100,1,0,1,1,1,1,0,1,1,0,100,1,1
255,2043-05-03 01:58:07.516885,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
256,2043-10-30 02:26:04.773354,1,4,3,99,2,0,1,1,1,1,0,1,1,0,100,1,1
257,2043-10-30 02:26:04.773354,1,4,2,99,1,0,1,1,0,1,0,1,1,0,100,1,0
258,2043-10-30 02:26:04.773354,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
259,2043-10-30 02:26:04.773354,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
260,2044-01-28 02:26:04.773354,1,4,3,99,1,0,1,1,0,1,1,1,1,0,100,1,0
261,2044-10-06 09:28:59.069440,1,4,3,99,2,0,1,1,0,1,1,1,1,0,100,1,0
262,2044-10-06 09:28:59.069440,1,4,2,99,1,0,1,1,0,1,0,1,1,0,100,1,0
263,2044-10-06 09:28:59.069440,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
264,2044-10-06 09:28:59.069440,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
265,2044-10-06 09:28:59.069440,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,1
266,2045-01-04 09:28:59.069440,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
267,2046-06-03 22:07:25.925015,1,4,3,99,2,0,1,1,1,1,0,1,1,0,100,1,1
268,2046-06-03 22:07:25.925015,1,4,2,99,1,0,1,1,0,1,0,1,1,0,100,1,0
269,2046-06-03 22:07:25.925015,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
270,2046-06-03 22:07:25.925015,1,4,3,99,1,0,1,1,0,1,0,1,1,0,100,1,0
271,2046-07-20 10:05:54.445961,1,4,3,99,2,0,1,1,0,1,0,1,1,0,100,1,0
272,2046-07-20 10:05:54.445961,1,4,2,99,1,0,1,0,0,1,0,1,1,0,99,1,0
273,2046-07-20 10:05:54.445961,1,4,3,99,1,0,1,0,0,1,0,1,1,0,99,1,0
274,2046-07-20 10:05:54.445961,1,4,3,99,1,0,1,0,0,1,0,1,1,0,99,1,0
275,2046-07-20 10:05:54.445961,1,4,3,99,1,0,1,0,0,1,0,1,1,0,99,1,1
276,2046-09-01 22:07:25.925015,1,4,3,99,1,0,1,0,0,1,1,1,1,0,99,1,1
277,2046-10-18 10:05:54.445961,1,4,3,99,1,0,1,0,1,1,1,1,1,0,99,1,1
278,2046-11-29 06:02:04.173130,1,4,3,99,2,0,1,0,1,1,1,1,1,0,99,1,1
279,2046-12-13 17:05:43.471667,1,4,2,99,1,0,1,0,1,1,0,1,1,0,99,1,1
280,2046-12-13 17:05:43.471667,1,4,3,99,1,0,1,0,1,1,0,1,1,0,99,1,1
281,2046-12-13 17:05:43.471667,1,4,3,99,1,0,1,0,1,1,0,1,1,0,99,1,1
282,2046-12-13 17:05:43.471667,1,4,3,99,1,0,1,0,1,1,0,1,1,0,100,1,1
283,2047-03-13 17:05:43.471667,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
284,2047-06-21 17:25:01.396247,2,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
285,2047-06-21 17:25:01.396247,2,4,3,100,1,0,1,1,1,1,0,1,1,0,100,1,1
286,2047-09-19 17:25:01.396247,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
287,2047-10-25 00:54:05.643400,1,4,3,99,2,0,1,1,1,1,0,1,1,0,100,1,1
288,2047-10-25 00:54:05.643400,1,4,2,99,1,0,1,1,1,0,0,1,1,0,99,1,1
289,2047-10-25 00:54:05.643400,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
290,2047-10-25 00:54:05.643400,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
291,2048-01-23 00:54:05.643400,1,4,3,99,1,0,1,1,1,0,1,1,1,0,99,1,1
292,2048-07-25 03:50:15.370569,1,4,3,99,2,0,1,1,1,0,1,1,1,0,99,1,1
293,2048-07-25 03:50:15.370569,1,4,2,99,1,0,1,1,1,0,0,1,1,0,99,1,1
294,2048-07-25 03:50:15.370569,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
295,2048-07-25 03:50:15.370569,1,4,3,99,1,0,1,1,1,0,0,1,1,0,99,1,1
296,2048-07-25 03:50:15.370569,1,4,3,99,1,0,1,1,1,0,0,1,1,0,100,1,1
297,2048-10-23 03:50:15.370569,1,4,3,99,1,0,1,1,1,1,0,1,1,0,100,1,1
298,2049-06-01 12:44:06.167580,1,4,3,99,2,0,1,1,1,1,0,1,1,0,100,1,1
299,2049-06-01 12:44:06.167580,1,4,3,99,2,1,1,1,1,1,0,1,1,0,100,1,1
300,2049-06-01 12:44:06.167580,1,4,4,99,2,1,1,1,1,1,0,1,1,0,100,1,1
301,2049-06-01 12:44:06.167580,1,4,4,99,2,1,1,1,1,1,0,1,1,0,100,1,1
302,2049-08-30 12:44:06.167580,1,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
303,2052-03-28 23:38:33.871287,2,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
304,2052-03-28 23:38:33.871287,2,4,4,100,2,1,1,1,1,1,1,1,1,0,100,1,1
305,2052-06-26 23:38:33.871287,1,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
306,2056-12-09 08:22:06.346327,2,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
307,2056-12-09 08:22:06.346327,2,4,4,100,2,1,1,1,1,1,1,1,1,0,100,1,1
308,2057-03-09 08:22:06.346327,1,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
309,2060-12-02 12:05:38.821367,2,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
310,2060-12-02 12:05:38.821367,2,4,4,100,2,1,1,1,1,1,1,1,1,0,100,1,1
311,2061-03-02 12:05:38.821367,1,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
312,2065-04-15 11:49:11.296407,2,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
313,2065-04-15 11:49:11.296407,2,4,4,100,2,1,1,1,1,1,1,1,1,0,100,1,1
314,2065-07-14 11:49:11.296407,1,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
315,2068-12-21 07:32:43.771447,2,4,4,99,2,1,1,1,1,1,1,1,1,0,100,1,1
316,2068-12-21 07:32:43.771447,2,4,4,100,2,1,1,1,1,1,1,1,1,0,100,1,1
317,2069-03-21 07:32:43.771447,2,4,4,100,2,1,1,1,1,1,1,1,1,1,100,1,1
